x	y	z	elevation_mask	use_for_kriging	LCV.pred	LCV.var
-13550	18750	455	587.743575033935	TRUE	1379.99504661419	88631.6005556411
-13450	18750	455	590.987826670949	TRUE	1379.69979181761	88624.3352917105
-13350	18750	455	586.67459605912	TRUE	1380.64650778824	88529.393950176
-13250	18750	455	583.769186482329	TRUE	1383.05713813123	88275.6429453678
-13150	18750	455	581.50834270578	TRUE	1385.45964074718	87940.8033390896
-13050	18750	455	579.281342724739	TRUE	1386.0401165275	87741.6551958127
-12950	18750	455	579.768069349029	TRUE	1384.85809587295	87843.087082765
-12850	18750	455	580.16595380364	TRUE	1382.65481064511	88163.7882456689
-12750	18750	455	580.135799288315	TRUE	1380.21664989438	88471.2597852007
-12650	18750	455	581.680801144282	TRUE	1378.50415169041	88621.6340766649
-12550	18750	455	581.822022934476	TRUE	1377.53177951134	88650.2332601696
-12450	18750	455	583.263624796434	TRUE	1377.4582673428	88650.8552139403
-12350	18750	455	582.672657699245	TRUE	1377.45810616289	88650.8561701002
-12250	18750	455	584.278881633853	TRUE	1377.45810616289	88650.8561701002
-12150	18750	455	586.332245710518	TRUE	1377.45810616289	88650.8561701002
-12050	18750	455	590.37293583482	TRUE	1377.45810616289	88650.8561701002
-14950	18850	455	602.036728585667	TRUE	1409.49749989161	87073.6973340493
-14850	18850	455	600.120386039886	TRUE	1410.78622341718	86498.9976722095
-14750	18850	455	597.820387667979	TRUE	1410.89099840811	86259.2330695369
-14650	18850	455	596.412655659305	TRUE	1405.14512292589	86560.4756506862
-14550	18850	455	595.578391478468	TRUE	1388.09600265857	87044.8044612483
-14450	18850	455	594.842248300068	TRUE	1374.10373710604	87257.7939836879
-14350	18850	455	593.913345202674	TRUE	1367.02290890273	87218.2139439028
-14250	18850	455	593.142535932156	TRUE	1362.33652492475	87230.4116365526
-14150	18850	455	592.918537860988	TRUE	1364.54731601364	87427.9745663997
-14050	18850	455	591.041548042596	TRUE	1374.01339525444	87709.6896478332
-13950	18850	455	588.050734102605	TRUE	1385.38246055222	87991.9023754666
-13850	18850	455	585.108318971618	TRUE	1386.97459777789	88277.3169912813
-13750	18850	455	583.953734507294	TRUE	1384.48720310159	88518.3009779916
-13650	18850	455	583.825631572094	TRUE	1382.29715328775	88631.138048477
-13550	18850	455	585.000364954111	TRUE	1378.21364256402	88647.8915762574
-13450	18850	455	586.398463626463	TRUE	1380.43138889154	88623.215349469
-13350	18850	455	585.711375158991	TRUE	1384.11310648465	88466.9193249562
-13250	18850	455	583.720628498264	TRUE	1388.84206264458	88110.4180407313
-13150	18850	455	581.39910904765	TRUE	1391.18502539841	87681.3771497652
-13050	18850	455	579.554902265313	TRUE	1390.51347095845	87457.8989616727
-12950	18850	455	578.807247214833	TRUE	1388.24280911895	87614.2681645734
-12850	18850	455	579.128627851731	TRUE	1384.57302068711	88030.0611293173
-12750	18850	455	580.151534898926	TRUE	1381.45019336366	88418.2669245827
-12650	18850	455	580.91170882274	TRUE	1379.62795106891	88606.1174238933
-12550	18850	455	580.980633011959	TRUE	1378.07056341269	88646.2154778381
-12450	18850	455	580.038187892438	TRUE	1377.54020836016	88649.990776079
-12350	18850	455	577.947643489781	TRUE	1377.45813013887	88650.8560280537
-12250	18850	455	580.424017823452	TRUE	1377.45810616289	88650.8561701002
-12150	18850	455	584.712300691778	TRUE	1377.45810616289	88650.8561701002
-12050	18850	455	588.316885885113	TRUE	1377.45810616289	88650.8561701002
-14950	18950	455	605.013310449122	TRUE	1399.74172114967	87688.6662691683
-14850	18950	455	604.48425631867	TRUE	1402.08867042436	87109.3681390987
-14750	18950	455	599.316172778725	TRUE	1401.87603773679	86817.2421616484
-14650	18950	455	597.809312432717	TRUE	1401.95643403702	87048.6998762992
-14550	18950	455	597.507062351604	TRUE	1392.67736197565	87537.5566728694
-14450	18950	455	597.337398813158	TRUE	1379.19906219863	87851.4879435169
-14350	18950	455	599.465487098306	TRUE	1372.17423114463	87929.1405009033
-14250	18950	455	596.299690153062	TRUE	1369.61521321559	87967.851521681
-14150	18950	455	598.333148106458	TRUE	1373.96504148735	88080.223718887
-14050	18950	455	592.429731867917	TRUE	1382.40835783866	88219.8937126517
-13950	18950	455	588.665814033109	TRUE	1388.02392988821	88352.7738876536
-13850	18950	455	581.910912291596	TRUE	1384.71411195075	88491.1984119731
-13750	18950	455	577.254118164311	TRUE	1383.13632624599	88605.2559636189
-13650	18950	455	576.418633927282	TRUE	1379.06872207981	88647.8159230149
-13550	18950	455	581.371957212509	TRUE	1380.01875522337	88633.3587010524
-13450	18950	455	587.392668968479	TRUE	1384.3614273388	88527.9947450379
-13350	18950	455	585.453803168508	TRUE	1390.7420099344	88241.8196035118
-13250	18950	455	585.605892994181	TRUE	1395.16283931116	87777.1969011934
-13150	18950	455	581.484234597929	TRUE	1394.58945792204	87335.7758713404
-13050	18950	455	577.942123861275	TRUE	1391.31324962064	87195.1320161852
-12950	18950	455	576.826959116571	TRUE	1387.81988093831	87468.054885526
-12850	18950	455	576.664881976098	TRUE	1386.3933975085	87975.9849966836
-12750	18950	455	577.206251763672	TRUE	1384.10430133004	88399.2582704347
-12650	18950	455	579.444798475209	TRUE	1381.54392804109	88588.6550496973
-12550	18950	455	575.635392748186	TRUE	1379.93210166617	88632.1088224947
-12450	18950	455	574.912923165939	TRUE	1378.33260550636	88646.4851773839
-12350	18950	455	560.429277530036	TRUE	1377.47916613082	88650.7064851616
-12250	18950	455	574.318614569505	TRUE	1377.45810616289	88650.8561701002
-12150	18950	455	578.897470478499	TRUE	1377.45810616289	88650.8561701002
-12050	18950	455	593.074482770598	TRUE	1377.45810616289	88650.8561701002
-14950	19050	455	605.691581420385	TRUE	1390.93763798495	88175.7374345355
-14850	19050	455	603.084621543225	TRUE	1393.77841343898	87815.8858806409
-14750	19050	455	599.333582010837	TRUE	1394.83637734169	87632.0409750057
-14650	19050	455	597.749664589577	TRUE	1394.88288987954	87773.4930554185
-14550	19050	455	597.652964384853	TRUE	1393.86924347382	88103.7744354881
-14450	19050	455	598.349329098068	TRUE	1386.61470330507	88353.9788870971
-14350	19050	455	599.070567973972	TRUE	1379.17889077637	88441.4297257538
-14250	19050	455	597.88549158103	TRUE	1379.32456827975	88469.0091172991
-14150	19050	455	596.413926773219	TRUE	1383.96827542761	88510.9166930265
-14050	19050	455	593.468886219486	TRUE	1387.07844789946	88551.2071322157
-13950	19050	455	589.446521395451	TRUE	1384.70366012833	88582.9889520397
-13850	19050	455	581.392551829057	TRUE	1382.58324623493	88620.6706530464
-13750	19050	455	573.725801270084	TRUE	1379.39840458608	88646.2300604601
-13650	19050	455	571.445402889076	TRUE	1378.4365940705	88644.1727297217
-13550	19050	455	576.413454534075	TRUE	1383.19370857838	88556.8672967849
-13450	19050	455	580.537144949629	TRUE	1390.12370249554	88259.4929929469
-13350	19050	455	582.895987107947	TRUE	1399.42699204989	87715.4212553138
-13250	19050	455	582.752374784125	TRUE	1403.01900659922	87079.4857710554
-13150	19050	455	580.901885865581	TRUE	1400.41396424242	86670.5229943541
-13050	19050	455	578.733912846516	TRUE	1394.06506847956	86738.8830155647
-12950	19050	455	576.83621202393	TRUE	1388.58757183129	87249.3773510707
-12850	19050	455	576.337014953623	TRUE	1386.68637139132	87899.4981834108
-12750	19050	455	577.369614648356	TRUE	1387.08898393892	88365.8137882031
-12650	19050	455	578.88161548335	TRUE	1383.98827661532	88558.306672147
-12550	19050	455	577.621873750038	TRUE	1381.57646174406	88610.7445781984
-12450	19050	455	574.817413545337	TRUE	1379.38022861902	88640.6416560961
-12350	19050	455	570.402039501988	TRUE	1377.57135870826	88650.5994930199
-12250	19050	455	574.93175224392	TRUE	1377.45810616289	88650.8561701002
-12150	19050	455	586.288872102189	TRUE	1377.45810616289	88650.8561701002
-12050	19050	455	597.243569422567	TRUE	1377.45810616289	88650.8561701002
-14950	19150	455	609.367265315501	TRUE	1384.90122161435	88493.4844154932
-14850	19150	455	606.223545819943	TRUE	1387.66115690166	88348.4280082426
-14750	19150	455	600.602135382001	TRUE	1388.74926718693	88273.0735617529
-14650	19150	455	598.604625427099	TRUE	1387.92372218291	88331.2426171508
-14550	19150	455	598.429090023078	TRUE	1385.69306693719	88472.8930783677
-14450	19150	455	599.653142222939	TRUE	1384.03032287994	88589.2404578964
-14350	19150	455	601.924770155979	TRUE	1381.74185651299	88630.4940071569
-14250	19150	455	599.449847836242	TRUE	1380.70384087612	88636.276187275
-14150	19150	455	598.079938790379	TRUE	1380.81556362219	88643.4992642526
-14050	19150	455	594.189472124157	TRUE	1379.65333225075	88646.5909077149
-13950	19150	455	591.294874793893	TRUE	1379.03333521932	88647.9082189445
-13850	19150	455	579.380096832114	TRUE	1377.42698009249	88648.7889693144
-13750	19150	455	569.71226066461	TRUE	1375.57469070958	88641.8591311894
-13650	19150	455	562.237518798955	TRUE	1377.54372192678	88611.2141698531
-13550	19150	455	568.706022998478	TRUE	1384.07138383699	88417.9648318223
-13450	19150	455	567.553715320677	TRUE	1394.92287354541	87869.3995621357
-13350	19150	455	574.070183388788	TRUE	1408.04487105267	86982.01618248
-13250	19150	455	575.691557568584	TRUE	1412.740121565	86102.0626986966
-13150	19150	455	578.522950703643	TRUE	1409.1962605566	85738.1986329871
-13050	19150	455	577.022297339573	TRUE	1400.4741531011	86113.6619159869
-12950	19150	455	575.323327796611	TRUE	1392.30294411876	86958.2996844045
-12850	19150	455	574.828050342874	TRUE	1388.39598165609	87803.4305167696
-12750	19150	455	575.681640690563	TRUE	1388.58672998435	88335.3135616656
-12650	19150	455	579.222022567579	TRUE	1385.16193402642	88544.0210563313
-12550	19150	455	576.792685944356	TRUE	1382.24210836654	88603.6271280031
-12450	19150	455	579.298828561377	TRUE	1379.63239289406	88639.0382589592
-12350	19150	455	571.772693774988	TRUE	1377.62842527879	88650.5929460861
-12250	19150	455	586.600959890803	TRUE	1377.45810616289	88650.8561701002
-12150	19150	455	600.365766876147	TRUE	1377.45810616289	88650.8561701002
-12050	19150	455	602.385294047384	TRUE	1377.45810616289	88650.8561701002
-14950	19250	455	614.390431298927	TRUE	1379.99783030758	88628.0643147284
-14850	19250	455	611.470929313793	TRUE	1381.71706678894	88594.8196580552
-14750	19250	455	606.005352857176	TRUE	1382.46254427263	88575.9036332951
-14650	19250	455	603.022844165057	TRUE	1381.89388495315	88590.5815894935
-14550	19250	455	601.5465700237	TRUE	1380.27090754781	88623.7633982103
-14450	19250	455	602.07128351186	TRUE	1378.35862138559	88646.1130590555
-14350	19250	455	603.711041435738	TRUE	1377.45810616289	88650.8561701002
-14250	19250	455	601.156312608515	TRUE	1377.45810616289	88650.8561701002
-14150	19250	455	598.071149897065	TRUE	1377.45810616289	88650.8561701002
-14050	19250	455	595.578306156274	TRUE	1377.45810616289	88650.8561701002
-13950	19250	455	589.484883657421	TRUE	1377.1998269035	88650.1579803981
-13850	19250	455	576.208241136106	TRUE	1375.15053714286	88638.9111805206
-13750	19250	455	571.929428163483	TRUE	1372.28312658551	88609.8258881073
-13650	19250	455	569.191569815344	TRUE	1374.3334605248	88548.0404498782
-13550	19250	455	560.5417789716	TRUE	1382.05873017309	88285.8436195207
-13450	19250	455	556.70933231954	TRUE	1395.76222434141	87580.1738504316
-13350	19250	455	562.320036064875	TRUE	1412.57203019726	86459.4651834154
-13250	19250	455	566.991034102395	TRUE	1420.35809039462	85401.9075684239
-13150	19250	455	577.427117748914	TRUE	1417.51889951002	85095.1942983286
-13050	19250	455	578.165975173009	TRUE	1407.86222708593	85737.5807830337
-12950	19250	455	577.362346971607	TRUE	1397.43808360058	86842.8361851947
-12850	19250	455	577.904357987499	TRUE	1390.75259151137	87817.1602779073
-12750	19250	455	580.087814344735	TRUE	1388.3010919993	88376.5979662493
-12650	19250	455	586.261557720857	TRUE	1383.76854275988	88575.1603170484
-12550	19250	455	591.968407719237	TRUE	1380.97031452896	88620.6101099911
-12450	19250	455	595.228608633744	TRUE	1379.04668348217	88644.4901556146
-12350	19250	455	600.305068637014	TRUE	1377.52257623106	88650.8113511265
-12250	19250	455	600.801630594862	TRUE	1377.45810616289	88650.8561701002
-12150	19250	455	603.578820534375	TRUE	1377.45810616289	88650.8561701002
-12050	19250	455	605.141620199079	TRUE	1377.45810616289	88650.8561701002
-14950	19350	455	618.84051008022	TRUE	1377.49988432653	88650.7157989413
-14850	19350	455	617.286930415961	TRUE	1377.88505623304	88649.056423942
-14750	19350	455	612.353807071597	TRUE	1378.12972833039	88647.660085656
-14650	19350	455	608.724595471932	TRUE	1377.93981738147	88648.7670003242
-14550	19350	455	606.092525326708	TRUE	1377.53853641744	88650.5790267188
-14450	19350	455	605.217709284382	TRUE	1377.45810616289	88650.8561701002
-14350	19350	455	605.239061436544	TRUE	1377.45810616289	88650.8561701002
-14250	19350	455	602.557542696156	TRUE	1377.45810616289	88650.8561701002
-14150	19350	455	600.632594614061	TRUE	1377.45810616289	88650.8561701002
-14050	19350	455	598.915678819376	TRUE	1377.45810616289	88650.8561701002
-13950	19350	455	593.527756768532	TRUE	1376.67768555287	88648.0467956471
-13850	19350	455	581.321992674484	TRUE	1373.39844009481	88623.5261443287
-13750	19350	455	575.378987958065	TRUE	1369.63222076911	88572.0637716334
-13650	19350	455	573.522246224524	TRUE	1371.10950527243	88499.018734772
-13550	19350	455	567.572573265775	TRUE	1378.68474085974	88261.4063742372
-13450	19350	455	562.221688326114	TRUE	1392.55031431376	87610.1479351206
-13350	19350	455	568.788730083081	TRUE	1409.93224774645	86557.4270937147
-13250	19350	455	571.137876639315	TRUE	1421.32951705743	85579.7325848447
-13150	19350	455	578.891323371792	TRUE	1420.34480146728	85357.8007430868
-13050	19350	455	580.132660782128	TRUE	1411.61959252766	86046.7577593164
-12950	19350	455	582.752839338726	TRUE	1400.36649164845	87125.5692303214
-12850	19350	455	590.506995971516	TRUE	1392.15563856171	88017.238844902
-12750	19350	455	597.562288002288	TRUE	1386.30325227856	88487.5810159856
-12650	19350	455	598.417133210443	TRUE	1380.76287984041	88624.8496566833
-12550	19350	455	600.869744991909	TRUE	1379.23436856414	88642.8158459503
-12450	19350	455	600.757720874597	TRUE	1377.90744296599	88649.9788440175
-12350	19350	455	603.973699877873	TRUE	1377.45810616289	88650.8561701002
-12250	19350	455	603.965348699986	TRUE	1377.45810616289	88650.8561701002
-12150	19350	455	605.91585737704	TRUE	1377.45810616289	88650.8561701002
-12050	19350	455	607.485051612603	TRUE	1377.45810616289	88650.8561701002
-14950	19450	455	623.647147547586	TRUE	1377.45810616289	88650.8561701002
-14850	19450	455	624.995470642153	TRUE	1377.45810616289	88650.8561701002
-14750	19450	455	619.035119868806	TRUE	1377.45810616289	88650.8561701002
-14650	19450	455	615.61387313145	TRUE	1377.45810616289	88650.8561701002
-14550	19450	455	611.722793748331	TRUE	1377.45810616289	88650.8561701002
-14450	19450	455	608.759426022697	TRUE	1377.45810616289	88650.8561701002
-14350	19450	455	607.58145332686	TRUE	1377.45810616289	88650.8561701002
-14250	19450	455	603.825276145559	TRUE	1377.45810616289	88650.8561701002
-14150	19450	455	603.11487156496	TRUE	1377.45810616289	88650.8561701002
-14050	19450	455	601.358101278449	TRUE	1377.45810616289	88650.8561701002
-13950	19450	455	600.474320508627	TRUE	1376.56541951575	88647.520079722
-13850	19450	455	591.269063618701	TRUE	1373.095830491	88620.3529184238
-13750	19450	455	585.861815877241	TRUE	1369.14867852065	88564.9402639002
-13650	19450	455	585.650258523124	TRUE	1369.37058756315	88507.2127825908
-13550	19450	455	581.415733114589	TRUE	1375.63958642695	88366.5016131031
-13450	19450	455	576.829983840669	TRUE	1387.37451835173	87946.5395573933
-13350	19450	455	580.551033690289	TRUE	1401.73647362082	87215.2325874389
-13250	19450	455	578.585416117777	TRUE	1412.57120870835	86535.8671801839
-13150	19450	455	587.820669302624	TRUE	1414.40658229657	86403.0788836843
-13050	19450	455	588.80408922529	TRUE	1408.36845665026	86916.1834792877
-12950	19450	455	592.776659921256	TRUE	1398.70089954343	87690.3000140604
-12850	19450	455	598.091180389829	TRUE	1389.32908948668	88299.9709018021
-12750	19450	455	603.595102773631	TRUE	1382.28224743051	88587.3725574123
-12650	19450	455	601.684336249804	TRUE	1378.26401592933	88648.4300694256
-12550	19450	455	604.262332674904	TRUE	1377.59888187018	88650.6583517285
-12450	19450	455	602.566784158152	TRUE	1377.45810616289	88650.8561701002
-12350	19450	455	606.637623767969	TRUE	1377.45810616289	88650.8561701002
-12250	19450	455	605.81803905782	TRUE	1377.45810616289	88650.8561701002
-12150	19450	455	608.140828808912	TRUE	1377.45810616289	88650.8561701002
-12050	19450	455	609.499188987345	TRUE	1377.45810616289	88650.8561701002
-14950	19550	455	626.780575547958	TRUE	1377.45810616289	88650.8561701002
-14850	19550	455	626.344087494776	TRUE	1377.45810616289	88650.8561701002
-14750	19550	455	622.956712498499	TRUE	1377.45810616289	88650.8561701002
-14650	19550	455	619.395717818125	TRUE	1377.45810616289	88650.8561701002
-14550	19550	455	615.242818910875	TRUE	1377.45810616289	88650.8561701002
-14450	19550	455	611.5762299722	TRUE	1377.45810616289	88650.8561701002
-14350	19550	455	608.648041462208	TRUE	1377.45810616289	88650.8561701002
-14250	19550	455	605.72637959782	TRUE	1377.45810616289	88650.8561701002
-14150	19550	455	604.184860572078	TRUE	1377.45810616289	88650.8561701002
-14050	19550	455	602.836740228992	TRUE	1377.45810616289	88650.8561701002
